Orthogroup	Ofaveolata_out_PRO	Mcavernosa2015_out_PRO
OG0004028	Ofaveolata269341	Mcavernosa25043
OG0004029	Ofaveolata258548	Mcavernosa26492
OG0004030	Ofaveolata260091	Mcavernosa62297
OG0004031	Ofaveolata258899	Mcavernosa37133
OG0004032	Ofaveolata214643	Mcavernosa26912
OG0004033	Ofaveolata261325	Mcavernosa22930
OG0004034	Ofaveolata257386	Mcavernosa370797
OG0004035	Ofaveolata249147	Mcavernosa34178
OG0004036	Ofaveolata257566	Mcavernosa3728
OG0004037	Ofaveolata262473	Mcavernosa59125
OG0004038	Ofaveolata259745	Mcavernosa16209
OG0004039	Ofaveolata266464	Mcavernosa13341
OG0004040	Ofaveolata268115	Mcavernosa16603
OG0004041	Ofaveolata252759	Mcavernosa11899
OG0004042	Ofaveolata259729	Mcavernosa37767
OG0004043	Ofaveolata262552	Mcavernosa22665
OG0004044	Ofaveolata250796	Mcavernosa22876
OG0004045	Ofaveolata261480	Mcavernosa89788
OG0004046	Ofaveolata265606	Mcavernosa25704
OG0004047	Ofaveolata265880	Mcavernosa17785
OG0004048	Ofaveolata162722	Mcavernosa28123
OG0004049	Ofaveolata246440	Mcavernosa51337
OG0004050	Ofaveolata248073	Mcavernosa209369
OG0004051	Ofaveolata261265	Mcavernosa51298
OG0004052	Ofaveolata264246	Mcavernosa171386
OG0004053	Ofaveolata265737	Mcavernosa63172
OG0004054	Ofaveolata261810	Mcavernosa352623
OG0004055	Ofaveolata264673	Mcavernosa277619
OG0004056	Ofaveolata245009	Mcavernosa12721
OG0004057	Ofaveolata266720	Mcavernosa49733
OG0004058	Ofaveolata267516	Mcavernosa50720
OG0004059	Ofaveolata259683	Mcavernosa21102
OG0004060	Ofaveolata258333	Mcavernosa118465
OG0004061	Ofaveolata267667	Mcavernosa554005
OG0004062	Ofaveolata263135	Mcavernosa117716
OG0004063	Ofaveolata266268	Mcavernosa201559
OG0004064	Ofaveolata262616	Mcavernosa90575
OG0004065	Ofaveolata263408	Mcavernosa6635
OG0004066	Ofaveolata261430	Mcavernosa6463
OG0004068	Ofaveolata265549	Mcavernosa57702
OG0004069	Ofaveolata266892	Mcavernosa311112
OG0004070	Ofaveolata269753	Mcavernosa4519
OG0004071	Ofaveolata269705	Mcavernosa19499
OG0004073	Ofaveolata261406	Mcavernosa39097
OG0004074	Ofaveolata261486	Mcavernosa19357
OG0004075	Ofaveolata262502	Mcavernosa75300
OG0004076	Ofaveolata265124	Mcavernosa32694
OG0004077	Ofaveolata262339	Mcavernosa36134
OG0004078	Ofaveolata256298	Mcavernosa140777
OG0004079	Ofaveolata250514	Mcavernosa148802
OG0004080	Ofaveolata242860	Mcavernosa9272
OG0004081	Ofaveolata260587	Mcavernosa36724
OG0004082	Ofaveolata264474	Mcavernosa67933
OG0004083	Ofaveolata268017	Mcavernosa29649
OG0004084	Ofaveolata250833	Mcavernosa23811
OG0004085	Ofaveolata227503	Mcavernosa10722
OG0004086	Ofaveolata252065	Mcavernosa10027
OG0004087	Ofaveolata253809	Mcavernosa128089
OG0004089	Ofaveolata257759	Mcavernosa51604
OG0004090	Ofaveolata170397	Mcavernosa4553
OG0004091	Ofaveolata261874	Mcavernosa4598
OG0004092	Ofaveolata262409	Mcavernosa24036
OG0004093	Ofaveolata269137	Mcavernosa27916
OG0004094	Ofaveolata268738	Mcavernosa97339
OG0004096	Ofaveolata267092	Mcavernosa96696
OG0004097	Ofaveolata257209	Mcavernosa25067
OG0004098	Ofaveolata240175	Mcavernosa111948
OG0004099	Ofaveolata244836	Mcavernosa16354
OG0004100	Ofaveolata250518	Mcavernosa18770
OG0004101	Ofaveolata249297	Mcavernosa3496
OG0004102	Ofaveolata264416	Mcavernosa294
OG0004103	Ofaveolata249111	Mcavernosa4545
OG0004104	Ofaveolata259169	Mcavernosa28856
OG0004105	Ofaveolata242117	Mcavernosa44574
OG0004106	Ofaveolata265379	Mcavernosa29529
OG0004107	Ofaveolata267038	Mcavernosa33091
OG0004108	Ofaveolata168213	Mcavernosa150918
OG0004109	Ofaveolata265371	Mcavernosa18017
OG0004110	Ofaveolata266901	Mcavernosa12871
OG0004111	Ofaveolata160832	Mcavernosa198838
OG0004112	Ofaveolata266340	Mcavernosa6409
OG0004113	Ofaveolata266787	Mcavernosa12491
OG0004114	Ofaveolata251659	Mcavernosa3996
OG0004115	Ofaveolata269006	Mcavernosa50078
OG0004116	Ofaveolata259926	Mcavernosa99783
OG0004117	Ofaveolata241759	Mcavernosa33333
OG0004118	Ofaveolata236912	Mcavernosa525629
OG0004119	Ofaveolata267502	Mcavernosa35890
OG0004120	Ofaveolata265738	Mcavernosa41430
OG0004121	Ofaveolata252392	Mcavernosa210782
OG0004122	Ofaveolata262341	Mcavernosa36808
OG0004123	Ofaveolata253941	Mcavernosa62836
OG0004124	Ofaveolata256017	Mcavernosa39657
OG0004125	Ofaveolata261650	Mcavernosa185572
OG0004126	Ofaveolata254640	Mcavernosa12874
OG0004127	Ofaveolata253454	Mcavernosa4536
OG0004128	Ofaveolata256578	Mcavernosa43207
OG0004129	Ofaveolata261249	Mcavernosa87151
OG0004130	Ofaveolata246692	Mcavernosa42399
OG0004131	Ofaveolata258651	Mcavernosa50989
OG0004132	Ofaveolata232113	Mcavernosa305868
OG0004133	Ofaveolata263900	Mcavernosa50924
OG0004134	Ofaveolata269792	Mcavernosa42771
OG0004135	Ofaveolata179211	Mcavernosa264065
OG0004136	Ofaveolata265692	Mcavernosa135778
OG0004137	Ofaveolata254612	Mcavernosa94926
OG0004138	Ofaveolata258373	Mcavernosa121888
OG0004139	Ofaveolata264398	Mcavernosa146732
OG0004140	Ofaveolata262065	Mcavernosa12508
OG0004141	Ofaveolata254065	Mcavernosa13743
OG0004142	Ofaveolata266780	Mcavernosa564822
OG0004143	Ofaveolata254957	Mcavernosa74950
OG0004144	Ofaveolata248056	Mcavernosa5521
OG0004145	Ofaveolata269323	Mcavernosa44231
OG0004146	Ofaveolata247467	Mcavernosa119763
OG0004147	Ofaveolata2452117	Mcavernosa536083
OG0004148	Ofaveolata161846	Mcavernosa18080
OG0004149	Ofaveolata254051	Mcavernosa78145
OG0004150	Ofaveolata262248	Mcavernosa34455
OG0004151	Ofaveolata256473	Mcavernosa35443
OG0004152	Ofaveolata255438	Mcavernosa33072
OG0004153	Ofaveolata259977	Mcavernosa82313
OG0004154	Ofaveolata255763	Mcavernosa32590
OG0004155	Ofaveolata245634	Mcavernosa38430
OG0004156	Ofaveolata249430	Mcavernosa3995
OG0004157	Ofaveolata256668	Mcavernosa438183
OG0004159	Ofaveolata263294	Mcavernosa11413
OG0004160	Ofaveolata263503	Mcavernosa68351
OG0004161	Ofaveolata268455	Mcavernosa17006
OG0004162	Ofaveolata253715	Mcavernosa190072
OG0004163	Ofaveolata262166	Mcavernosa202567
OG0004164	Ofaveolata260498	Mcavernosa105492
OG0004165	Ofaveolata238495	Mcavernosa38979
OG0004166	Ofaveolata262264	Mcavernosa214553
OG0004167	Ofaveolata236460	Mcavernosa48147
OG0004168	Ofaveolata258611	Mcavernosa33079
OG0004169	Ofaveolata258752	Mcavernosa117722
OG0004170	Ofaveolata267599	Mcavernosa41620
OG0004171	Ofaveolata253019	Mcavernosa109899
OG0004172	Ofaveolata262183	Mcavernosa93908
OG0004173	Ofaveolata243092	Mcavernosa88046
OG0004174	Ofaveolata215895	Mcavernosa444
OG0004175	Ofaveolata264327	Mcavernosa28097
OG0004176	Ofaveolata260138	Mcavernosa186312
OG0004177	Ofaveolata263378	Mcavernosa94599
OG0004178	Ofaveolata252828	Mcavernosa11678
OG0004179	Ofaveolata255709	Mcavernosa135652
OG0004180	Ofaveolata216066	Mcavernosa1630
OG0004181	Ofaveolata248544	Mcavernosa28799
OG0004182	Ofaveolata267388	Mcavernosa81224
OG0004184	Ofaveolata264584	Mcavernosa132201
OG0004185	Ofaveolata262651	Mcavernosa337023
OG0004186	Ofaveolata264537	Mcavernosa7843
OG0004187	Ofaveolata268991	Mcavernosa59412
OG0004188	Ofaveolata264870	Mcavernosa52607
OG0004189	Ofaveolata268929	Mcavernosa76176
OG0004190	Ofaveolata252589	Mcavernosa72416
OG0004191	Ofaveolata268561	Mcavernosa34847
OG0004192	Ofaveolata259711	Mcavernosa115615
OG0004193	Ofaveolata252450	Mcavernosa20986
OG0004194	Ofaveolata264859	Mcavernosa49305
OG0004195	Ofaveolata238539	Mcavernosa187427
OG0004196	Ofaveolata266582	Mcavernosa41599
OG0004197	Ofaveolata241933	Mcavernosa116307
OG0004198	Ofaveolata262465	Mcavernosa8339
OG0004199	Ofaveolata262715	Mcavernosa170425
OG0004200	Ofaveolata260140	Mcavernosa37307
OG0004201	Ofaveolata265974	Mcavernosa8747
OG0004202	Ofaveolata262141	Mcavernosa105310
OG0004203	Ofaveolata260882	Mcavernosa36620
OG0004204	Ofaveolata265711	Mcavernosa13452
OG0004205	Ofaveolata265196	Mcavernosa25078
OG0004206	Ofaveolata257012	Mcavernosa42455
OG0004207	Ofaveolata269232	Mcavernosa31314
OG0004208	Ofaveolata237871	Mcavernosa370
OG0004209	Ofaveolata257262	Mcavernosa160733
OG0004210	Ofaveolata262057	Mcavernosa359072
OG0004211	Ofaveolata263556	Mcavernosa9714
OG0004212	Ofaveolata113516	Mcavernosa74690
OG0004213	Ofaveolata261608	Mcavernosa19719
OG0004214	Ofaveolata265815	Mcavernosa32364
OG0004217	Ofaveolata261896	Mcavernosa11558
OG0004218	Ofaveolata248796	Mcavernosa84536
OG0004219	Ofaveolata243193	Mcavernosa50106
OG0004220	Ofaveolata266996	Mcavernosa59656
OG0004221	Ofaveolata264047	Mcavernosa73447
OG0004222	Ofaveolata257447	Mcavernosa46994
OG0004223	Ofaveolata258021	Mcavernosa42357
OG0004224	Ofaveolata254848	Mcavernosa94958
OG0004225	Ofaveolata244270	Mcavernosa115894
OG0004226	Ofaveolata264635	Mcavernosa18316
OG0004227	Ofaveolata261367	Mcavernosa99935
OG0004228	Ofaveolata268855	Mcavernosa138977
OG0004229	Ofaveolata265779	Mcavernosa9098
OG0004230	Ofaveolata265028	Mcavernosa222447
OG0004231	Ofaveolata254607	Mcavernosa252050
OG0004232	Ofaveolata264351	Mcavernosa21996
OG0004233	Ofaveolata203108	Mcavernosa175862
OG0004234	Ofaveolata245176	Mcavernosa63705
OG0004235	Ofaveolata264168	Mcavernosa68944
OG0004236	Ofaveolata256692	Mcavernosa15733
OG0004237	Ofaveolata260482	Mcavernosa30521
OG0004238	Ofaveolata264103	Mcavernosa29725
OG0004239	Ofaveolata267426	Mcavernosa25178
OG0004240	Ofaveolata262455	Mcavernosa62654
OG0004241	Ofaveolata260938	Mcavernosa15928
OG0004242	Ofaveolata269405	Mcavernosa44243
OG0004243	Ofaveolata238800	Mcavernosa284483
OG0004244	Ofaveolata264917	Mcavernosa6388
OG0004245	Ofaveolata263195	Mcavernosa13499
OG0004246	Ofaveolata270028	Mcavernosa3803
OG0004248	Ofaveolata268141	Mcavernosa19729
OG0004249	Ofaveolata249915	Mcavernosa21081
OG0004250	Ofaveolata260174	Mcavernosa13100
OG0004251	Ofaveolata257569	Mcavernosa44793
OG0004255	Ofaveolata262357	Mcavernosa150676
OG0004257	Ofaveolata237742	Mcavernosa110104
OG0004258	Ofaveolata266606	Mcavernosa44737
OG0004259	Ofaveolata1654856	Mcavernosa467537
OG0004261	Ofaveolata254639	Mcavernosa77241
OG0004262	Ofaveolata266062	Mcavernosa60581
OG0004263	Ofaveolata262813	Mcavernosa47302
OG0004264	Ofaveolata262492	Mcavernosa119731
OG0004265	Ofaveolata264880	Mcavernosa64776
OG0004266	Ofaveolata263725	Mcavernosa504245
OG0004267	Ofaveolata259580	Mcavernosa18507
OG0004268	Ofaveolata258784	Mcavernosa2669
OG0004269	Ofaveolata225664	Mcavernosa74813
OG0004270	Ofaveolata258713	Mcavernosa37085
OG0004271	Ofaveolata267376	Mcavernosa25153
OG0004272	Ofaveolata238443	Mcavernosa91704
OG0004273	Ofaveolata256410	Mcavernosa18406
OG0004274	Ofaveolata251851	Mcavernosa45882
OG0004275	Ofaveolata268658	Mcavernosa51807
OG0004276	Ofaveolata268103	Mcavernosa208016
OG0004277	Ofaveolata209570	Mcavernosa203270
OG0004278	Ofaveolata256021	Mcavernosa7913
OG0004279	Ofaveolata262868	Mcavernosa41773
OG0004280	Ofaveolata261240	Mcavernosa34638
OG0004281	Ofaveolata262854	Mcavernosa201612
OG0004282	Ofaveolata268694	Mcavernosa67762
OG0004283	Ofaveolata257632	Mcavernosa1251
OG0004284	Ofaveolata267985	Mcavernosa6118
OG0004285	Ofaveolata262584	Mcavernosa38498
OG0004286	Ofaveolata262609	Mcavernosa34715
OG0004287	Ofaveolata258908	Mcavernosa3984
OG0004288	Ofaveolata262318	Mcavernosa7874
OG0004289	Ofaveolata260635	Mcavernosa418946
OG0004290	Ofaveolata255981	Mcavernosa79403
OG0004291	Ofaveolata162307	Mcavernosa343139
OG0004292	Ofaveolata264486	Mcavernosa102751
OG0004293	Ofaveolata254868	Mcavernosa160141
OG0004294	Ofaveolata269080	Mcavernosa14496
OG0004295	Ofaveolata268436	Mcavernosa192773
OG0004296	Ofaveolata252964	Mcavernosa29554
OG0004297	Ofaveolata271525	Mcavernosa87448
OG0004298	Ofaveolata258283	Mcavernosa5788
OG0004300	Ofaveolata256288	Mcavernosa156039
OG0004301	Ofaveolata252444	Mcavernosa105693
OG0004302	Ofaveolata263920	Mcavernosa24655
OG0004303	Ofaveolata265535	Mcavernosa36830
OG0004304	Ofaveolata262280	Mcavernosa84841
OG0004305	Ofaveolata251279	Mcavernosa231013
OG0004306	Ofaveolata253291	Mcavernosa49175
OG0004307	Ofaveolata226151	Mcavernosa21059
OG0004308	Ofaveolata267061	Mcavernosa187581
OG0004309	Ofaveolata264606	Mcavernosa55582
OG0004310	Ofaveolata267031	Mcavernosa62647
OG0004311	Ofaveolata235774	Mcavernosa73370
OG0004312	Ofaveolata259096	Mcavernosa59850
OG0004313	Ofaveolata249084	Mcavernosa5591
OG0004314	Ofaveolata113379	Mcavernosa9527
OG0004315	Ofaveolata266647	Mcavernosa81401
OG0004316	Ofaveolata251970	Mcavernosa41087
OG0004317	Ofaveolata263366	Mcavernosa4103
OG0004318	Ofaveolata264152	Mcavernosa8522
OG0004319	Ofaveolata266341	Mcavernosa66747
OG0004320	Ofaveolata261031	Mcavernosa3784
OG0004321	Ofaveolata266855	Mcavernosa30473
OG0004322	Ofaveolata1580962	Mcavernosa562313
OG0004323	Ofaveolata264568	Mcavernosa6227
OG0004324	Ofaveolata881872	Mcavernosa224382
OG0004325	Ofaveolata243796	Mcavernosa61974
OG0004326	Ofaveolata265174	Mcavernosa13110
OG0004327	Ofaveolata259232	Mcavernosa17751
OG0004328	Ofaveolata257430	Mcavernosa91871
OG0004329	Ofaveolata162245	Mcavernosa310142
OG0004330	Ofaveolata9438	Mcavernosa403769
OG0004331	Ofaveolata129536	Mcavernosa91288
OG0004332	Ofaveolata267479	Mcavernosa108864
OG0004333	Ofaveolata244790	Mcavernosa22225
OG0004335	Ofaveolata266756	Mcavernosa12786
OG0004336	Ofaveolata260153	Mcavernosa45309
OG0004337	Ofaveolata250268	Mcavernosa72162
OG0004338	Ofaveolata265612	Mcavernosa27568
OG0004339	Ofaveolata258913	Mcavernosa105211
OG0004340	Ofaveolata909351	Mcavernosa174853
OG0004341	Ofaveolata264466	Mcavernosa41707
OG0004342	Ofaveolata259432	Mcavernosa162
OG0004343	Ofaveolata226737	Mcavernosa41445
OG0004344	Ofaveolata257108	Mcavernosa8521
OG0004345	Ofaveolata262919	Mcavernosa469
OG0004346	Ofaveolata250413	Mcavernosa20002
OG0004347	Ofaveolata222223	Mcavernosa14584
OG0004348	Ofaveolata261462	Mcavernosa33113
OG0004349	Ofaveolata264125	Mcavernosa126190
OG0004350	Ofaveolata267374	Mcavernosa38784
OG0004352	Ofaveolata226729	Mcavernosa57890
OG0004353	Ofaveolata262649	Mcavernosa359065
OG0004354	Ofaveolata256744	Mcavernosa223182
OG0004355	Ofaveolata253516	Mcavernosa102548
OG0004356	Ofaveolata266913	Mcavernosa53065
OG0004357	Ofaveolata268003	Mcavernosa22637
OG0004358	Ofaveolata227783	Mcavernosa66005
OG0004359	Ofaveolata265372	Mcavernosa57897
OG0004360	Ofaveolata265712	Mcavernosa7759
OG0004361	Ofaveolata264903	Mcavernosa112519
OG0004362	Ofaveolata249522	Mcavernosa41642
OG0004363	Ofaveolata258709	Mcavernosa109640
OG0004364	Ofaveolata266067	Mcavernosa133949
OG0004365	Ofaveolata263411	Mcavernosa25823
OG0004366	Ofaveolata255636	Mcavernosa14321
OG0004367	Ofaveolata249536	Mcavernosa50899
OG0004368	Ofaveolata254221	Mcavernosa119077
OG0004369	Ofaveolata255741	Mcavernosa504174
OG0004371	Ofaveolata260998	Mcavernosa136736
OG0004372	Ofaveolata239927	Mcavernosa45286
OG0004374	Ofaveolata251151	Mcavernosa6473
OG0004375	Ofaveolata262158	Mcavernosa35650
OG0004376	Ofaveolata265443	Mcavernosa73201
OG0004377	Ofaveolata265451	Mcavernosa49624
OG0004378	Ofaveolata240776	Mcavernosa25718
OG0004379	Ofaveolata266896	Mcavernosa60217
OG0004380	Ofaveolata252894	Mcavernosa207250
OG0004381	Ofaveolata212045	Mcavernosa13187
OG0004382	Ofaveolata261409	Mcavernosa214681
OG0004383	Ofaveolata268222	Mcavernosa54556
OG0004384	Ofaveolata253766	Mcavernosa28520
OG0004385	Ofaveolata265237	Mcavernosa87291
OG0004386	Ofaveolata262829	Mcavernosa492170
OG0004387	Ofaveolata263555	Mcavernosa48015
OG0004388	Ofaveolata253079	Mcavernosa78336
OG0004389	Ofaveolata267751	Mcavernosa1109
OG0004390	Ofaveolata250077	Mcavernosa13067
OG0004391	Ofaveolata265133	Mcavernosa31782
OG0004392	Ofaveolata263862	Mcavernosa29762
OG0004393	Ofaveolata267900	Mcavernosa18621
OG0004394	Ofaveolata261862	Mcavernosa18345
OG0004395	Ofaveolata265286	Mcavernosa47578
OG0004396	Ofaveolata252881	Mcavernosa4481
OG0004397	Ofaveolata267891	Mcavernosa80665
OG0004398	Ofaveolata264633	Mcavernosa25787
OG0004399	Ofaveolata264164	Mcavernosa43934
OG0004400	Ofaveolata267961	Mcavernosa31285
OG0004401	Ofaveolata266702	Mcavernosa202819
OG0004402	Ofaveolata233112	Mcavernosa150461
OG0004403	Ofaveolata258831	Mcavernosa6381
OG0004404	Ofaveolata215446	Mcavernosa16332
OG0004405	Ofaveolata267978	Mcavernosa62057
OG0004406	Ofaveolata264318	Mcavernosa182062
OG0004407	Ofaveolata252693	Mcavernosa4333
OG0004408	Ofaveolata255065	Mcavernosa89931
OG0004409	Ofaveolata259282	Mcavernosa68481
OG0004410	Ofaveolata257549	Mcavernosa15635
OG0004411	Ofaveolata207811	Mcavernosa160617
OG0004412	Ofaveolata264921	Mcavernosa53724
OG0004413	Ofaveolata259940	Mcavernosa13138
OG0004414	Ofaveolata265046	Mcavernosa8963
OG0004415	Ofaveolata266760	Mcavernosa223014
OG0004416	Ofaveolata232676	Mcavernosa226708
OG0004417	Ofaveolata253491	Mcavernosa46251
OG0004418	Ofaveolata265351	Mcavernosa46594
OG0004419	Ofaveolata245903	Mcavernosa12539
OG0004420	Ofaveolata266249	Mcavernosa18178
OG0004421	Ofaveolata264686	Mcavernosa7486
OG0004422	Ofaveolata264501	Mcavernosa54353
OG0004423	Ofaveolata215500	Mcavernosa10475
OG0004424	Ofaveolata264527	Mcavernosa5610
OG0004425	Ofaveolata263819	Mcavernosa119023
OG0004426	Ofaveolata250543	Mcavernosa115881
OG0004427	Ofaveolata258441	Mcavernosa96079
OG0004428	Ofaveolata261887	Mcavernosa351613
OG0004429	Ofaveolata261323	Mcavernosa100881
OG0004430	Ofaveolata262719	Mcavernosa19417
OG0004431	Ofaveolata266199	Mcavernosa7824
OG0004432	Ofaveolata259558	Mcavernosa37903
OG0004433	Ofaveolata248314	Mcavernosa47381
OG0004435	Ofaveolata259312	Mcavernosa28383
OG0004436	Ofaveolata263754	Mcavernosa112353
OG0004437	Ofaveolata267305	Mcavernosa255307
OG0004438	Ofaveolata255310	Mcavernosa35097
OG0004439	Ofaveolata260637	Mcavernosa90497
OG0004440	Ofaveolata268569	Mcavernosa22428
OG0004441	Ofaveolata268600	Mcavernosa117998
OG0004442	Ofaveolata162440	Mcavernosa27596
OG0004443	Ofaveolata255619	Mcavernosa31397
OG0004444	Ofaveolata250186	Mcavernosa9224
OG0004445	Ofaveolata268134	Mcavernosa128886
OG0004446	Ofaveolata266146	Mcavernosa28287
OG0004447	Ofaveolata266237	Mcavernosa43959
OG0004448	Ofaveolata253402	Mcavernosa45387
OG0004449	Ofaveolata162192	Mcavernosa271392
OG0004450	Ofaveolata269711	Mcavernosa43790
OG0004451	Ofaveolata199666	Mcavernosa596347
OG0004452	Ofaveolata260811	Mcavernosa10348
OG0004453	Ofaveolata253647	Mcavernosa58031
OG0004454	Ofaveolata264547	Mcavernosa404861
OG0004455	Ofaveolata265508	Mcavernosa14860
OG0004456	Ofaveolata264431	Mcavernosa62762
OG0004457	Ofaveolata264002	Mcavernosa51957
OG0004459	Ofaveolata1692349	Mcavernosa561902
OG0004460	Ofaveolata259559	Mcavernosa64144
OG0004461	Ofaveolata266149	Mcavernosa22279
OG0004462	Ofaveolata256526	Mcavernosa524773
OG0004463	Ofaveolata268796	Mcavernosa72190
OG0004464	Ofaveolata264368	Mcavernosa282
OG0004465	Ofaveolata265920	Mcavernosa66307
OG0004466	Ofaveolata261372	Mcavernosa131095
OG0004467	Ofaveolata254722	Mcavernosa113224
OG0004468	Ofaveolata267081	Mcavernosa78098
OG0004469	Ofaveolata263097	Mcavernosa15108
OG0004470	Ofaveolata249302	Mcavernosa157519
OG0004471	Ofaveolata255415	Mcavernosa679736
OG0004472	Ofaveolata266219	Mcavernosa29366
OG0004473	Ofaveolata224086	Mcavernosa41143
OG0004474	Ofaveolata263996	Mcavernosa130838
OG0004475	Ofaveolata266523	Mcavernosa28367
OG0004476	Ofaveolata255613	Mcavernosa47670
OG0004477	Ofaveolata259180	Mcavernosa66083
OG0004478	Ofaveolata268654	Mcavernosa22525
OG0004480	Ofaveolata252978	Mcavernosa4750
OG0004481	Ofaveolata264185	Mcavernosa3594
OG0004482	Ofaveolata253030	Mcavernosa21934
OG0004483	Ofaveolata266960	Mcavernosa45580
OG0004484	Ofaveolata263009	Mcavernosa26854
OG0004485	Ofaveolata257608	Mcavernosa84061
OG0004486	Ofaveolata263119	Mcavernosa15034
OG0004487	Ofaveolata255297	Mcavernosa18560
OG0004488	Ofaveolata267580	Mcavernosa57269
OG0004490	Ofaveolata269726	Mcavernosa143796
OG0004491	Ofaveolata258923	Mcavernosa49621
OG0004493	Ofaveolata264655	Mcavernosa9726
OG0004494	Ofaveolata267296	Mcavernosa16439
OG0004495	Ofaveolata1977822	Mcavernosa73166
OG0004496	Ofaveolata263265	Mcavernosa45130
OG0004497	Ofaveolata264323	Mcavernosa82479
OG0004498	Ofaveolata250374	Mcavernosa19192
OG0004499	Ofaveolata266779	Mcavernosa2656
OG0004500	Ofaveolata244450	Mcavernosa76388
OG0004501	Ofaveolata256851	Mcavernosa880
OG0004502	Ofaveolata261893	Mcavernosa24483
OG0004503	Ofaveolata234299	Mcavernosa21345
OG0004504	Ofaveolata256605	Mcavernosa24224
OG0004505	Ofaveolata262128	Mcavernosa177557
OG0004506	Ofaveolata263306	Mcavernosa29673
OG0004507	Ofaveolata262466	Mcavernosa114549
OG0004508	Ofaveolata258665	Mcavernosa24580
OG0004509	Ofaveolata268570	Mcavernosa192444
OG0004510	Ofaveolata266544	Mcavernosa74781
OG0004511	Ofaveolata256726	Mcavernosa2738
OG0004512	Ofaveolata267276	Mcavernosa29681
OG0004513	Ofaveolata265100	Mcavernosa13351
OG0004514	Ofaveolata269296	Mcavernosa32185
OG0004515	Ofaveolata257308	Mcavernosa13529
OG0004516	Ofaveolata206492	Mcavernosa289514
OG0004517	Ofaveolata252409	Mcavernosa47057
OG0004518	Ofaveolata268286	Mcavernosa39324
OG0004520	Ofaveolata267058	Mcavernosa76858
OG0004521	Ofaveolata256936	Mcavernosa94878
OG0004522	Ofaveolata251478	Mcavernosa82904
OG0004523	Ofaveolata262471	Mcavernosa115247
OG0004524	Ofaveolata269871	Mcavernosa164908
OG0004525	Ofaveolata265458	Mcavernosa30559
OG0004526	Ofaveolata268181	Mcavernosa16698
OG0004527	Ofaveolata245863	Mcavernosa114544
OG0004528	Ofaveolata257202	Mcavernosa22928
OG0004529	Ofaveolata262893	Mcavernosa39640
OG0004530	Ofaveolata264586	Mcavernosa34301
OG0004531	Ofaveolata254393	Mcavernosa116692
OG0004532	Ofaveolata257060	Mcavernosa22041
OG0004533	Ofaveolata257231	Mcavernosa42922
OG0004534	Ofaveolata254406	Mcavernosa27858
OG0004535	Ofaveolata268359	Mcavernosa7311
OG0004536	Ofaveolata265525	Mcavernosa29523
OG0004537	Ofaveolata264533	Mcavernosa82036
OG0004538	Ofaveolata113553	Mcavernosa5753
OG0004539	Ofaveolata262372	Mcavernosa37668
OG0004540	Ofaveolata264667	Mcavernosa18248
OG0004541	Ofaveolata262689	Mcavernosa12137
OG0004542	Ofaveolata256534	Mcavernosa113301
OG0004543	Ofaveolata267822	Mcavernosa20079
OG0004544	Ofaveolata227578	Mcavernosa69915
OG0004546	Ofaveolata260015	Mcavernosa6761
OG0004547	Ofaveolata256941	Mcavernosa455513
OG0004548	Ofaveolata267566	Mcavernosa44738
OG0004549	Ofaveolata257449	Mcavernosa107708
OG0004550	Ofaveolata257236	Mcavernosa127569
OG0004551	Ofaveolata256246	Mcavernosa32057
OG0004552	Ofaveolata265562	Mcavernosa17385
OG0004553	Ofaveolata264407	Mcavernosa35892
OG0004555	Ofaveolata260801	Mcavernosa67427
OG0004556	Ofaveolata268209	Mcavernosa76877
OG0004557	Ofaveolata263492	Mcavernosa16441
OG0004558	Ofaveolata262018	Mcavernosa35114
OG0004559	Ofaveolata261377	Mcavernosa23442
OG0004560	Ofaveolata214259	Mcavernosa42091
OG0004561	Ofaveolata163526	Mcavernosa127254
